trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
harvest,312,796816,0.0-97.0-1.0,,null,run_exp/static/images/task_images/gems/46.jpg,null,,,,,,34,,,11,,,,,46,0.736722157,0.739130435,,,,,,
decision,313,798313,0.0-97.0-2.0,,1495.57,run_exp/static/images/task_images/land.jpg,65,,,,,,34,,,11,,,,,,,,126872,2,4,FALSE,,
dig,314,799825,0.0-98.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":504.3950001709163},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1005.2000000141561}]",[],11,,,,,,,,,,,,,
harvest,315,800828,0.0-98.0-1.0,,null,run_exp/static/images/task_images/gems/34.jpg,null,,,,,,27,,,11,,,,,34,0.782269998,0.794117647,,,,,,
decision,316,802770,0.0-98.0-2.0,,1940.52,run_exp/static/images/task_images/land.jpg,65,,,,,,27,,,11,,,,,,,,131330,2,5,FALSE,,
dig,317,803842,0.0-99.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":358.2299998961389},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":710.6500002555549}]",[],11,,,,,,,,,,,,,
harvest,318,804845,0.0-99.0-1.0,,null,run_exp/static/images/task_images/gems/27.jpg,null,,,,,,20,,,11,,,,,27,0.751446082,0.740740741,,,,,,
decision,319,805228,0.0-99.0-2.0,,381.3149999,run_exp/static/images/task_images/land.jpg,65,,,,,,20,,,11,,,,,,,,133787,2,6,FALSE,,
dig,320,807856,0.0-100.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6299996748566628},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":877.4349996820092},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1746.5099999681115}]",[],11,,,,,,,,,,,,,
harvest,321,808862,0.0-100.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,16,,,11,,,,,20,0.822478483,0.8,,,,,,
decision,322,810033,0.0-100.0-2.0,,1167.965,run_exp/static/images/task_images/land.jpg,65,,,,,,16,,,11,,,,,,,,138592,2,7,FALSE,,
dig,323,811875,0.0-101.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6949999369680882},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":617.0250000432134},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1224.7100002132356}]",[],11,,,,,,,,,,,,,
harvest,324,812879,0.0-101.0-1.0,,null,run_exp/static/images/task_images/gems/16.jpg,null,,,,,,13,,,11,,,,,16,0.783216345,0.8125,,,,,,
decision,325,813736,0.0-101.0-2.0,,854.7049998,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,11,,,,,,,,142295,2,8,FALSE,,
dig,326,815896,0.0-102.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.0199998505413532},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":719.2049999721348},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1435.2599997073412}]",[],11,,,,,,,,,,,,,
harvest,327,816903,0.0-102.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,10,,,11,,,,,13,0.761221961,0.769230769,,,,,,
decision,328,817499,0.0-102.0-2.0,,594.0699996,run_exp/static/images/task_images/land.jpg,65,,,,,,10,,,11,,,,,,,,146058,2,9,FALSE,,
dig,329,819913,0.0-103.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.0100002400577068},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":806.8000003695488},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1607.3549999855459}]",[],11,,,,,,,,,,,,,
harvest,330,820918,0.0-103.0-1.0,,null,run_exp/static/images/task_images/gems/10.jpg,null,,,,,,8,,,11,,,,,10,0.80964991,0.8,,,,,,
decision,331,821016,0.0-103.0-2.0,,96.20999964,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,11,,,,,,,,149575,2,10,FALSE,,
dig,332,823930,0.0-104.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.075000036507845},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":972.7300000376999},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1940.3800000436604}]",[],11,,,,,,,,,,,,,
harvest,333,824938,0.0-104.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,6,,,11,,,,,8,0.731164568,0.75,,,,,,
decision,334,825095,0.0-104.0-2.0,,156.0299997,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,11,,,,,,,,153654,2,11,FALSE,,
dig,335,827943,0.0-105.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6699999794363976},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":950.7599999196827},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1897.8099999949336}]",[],11,,,,,,,,,,,,,
harvest,336,828948,0.0-105.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,11,,,,,6,0.775900837,0.833333333,,,,,,
decision,337,829395,0.0-105.0-2.0,,444.995,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,11,,,,,,,,157954,2,12,FALSE,,
dig,338,831957,0.0-106.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.619999598711729},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":855.559999588877},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1707.1199999190867}]",[],11,,,,,,,,,,,,,
harvest,339,832959,0.0-106.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,11,,,,,5,0.865207604,0.8,,,,,,
decision,340,833253,0.0-106.0-2.0,,290.8900003,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,11,,,,,,,,161812,2,13,FALSE,,
dig,341,835973,0.0-107.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.800000037997961},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":906.8849999457598},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1813.9450000599027}]",[],11,,,,,,,,,,,,,
harvest,342,836976,0.0-107.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,11,,,,,4,0.842184736,0.75,,,,,,
decision,343,839498,0.0-107.0-2.0,,2520.225,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,11,,,,,,,,168057,2,14,FALSE,,
dig,344,839985,0.0-108.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6299996748566628},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":161.21499985456467},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":323.80999997258186}]",[],11,,,,,,,,,,,,,
harvest,345,840992,0.0-108.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,2,,,11,,,,,3,0.733894119,0.666666667,,,,,,
decision,346,841491,0.0-108.0-2.0,,497.0499999,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,11,,,,,,,,170050,2,15,FALSE,,
dig,347,844002,0.0-109.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":836.31999976933},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1670.464999973774}]",[],11,,,,,,,,,,,,,
harvest,348,845007,0.0-109.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,1,,,11,,,,,2,0.740394796,0.5,,,,,,
decision,349,847097,0.0-109.0-2.0,,2088.45,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,11,,,,,,,,175656,2,16,FALSE,,
dig,350,848015,0.0-110.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.619999598711729},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":305.6199997663498},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":613.4849996306002}]",[],11,,,,,,,,,,,,,
harvest,351,849018,0.0-110.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,1,,,11,,,,,1,0.839684847,1,,,,,,
decision,352,850309,0.0-110.0-2.0,,1289.28,run_exp/static/images/task_images/land.jpg,76,,,,,,1,,,11,,,,,,,,178868,2,17,TRUE,,
travel,353,859022,0.0-111.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.14999974519014359},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":969.2899999208748},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1935.984999872744},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2902.7499998919666},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3869.504999835044},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4836.124999914318},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5803.115000016987},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6769.865000154823},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7737.100000027567}]",[],11,,,,,,,,,,,,,
alien_welcome,354,864027,0.0-111.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-37.jpg,null,,,,,,,,,,,,37,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,355,864529,0.0-111.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,101,,,12,,,,,,,,,,,,,
dig,356,866535,0.0-111.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8899997919797897},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.6749997101724},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.9349997267127}]",[],12,,,,,,,,,,,,,
harvest,357,867539,0.0-111.0-4.0,,null,run_exp/static/images/task_images/gems/101.jpg,null,,,,,,80,,,12,,,,,101,0.787930376,0.792079208,,,,,,
decision,358,868285,0.0-111.0-5.0,,744.93,run_exp/static/images/task_images/land.jpg,65,,,,,,80,,,12,,,,,,,,196844,2,0,FALSE,,
dig,359,870552,0.0-112.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7700002752244473},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":754.590000025928},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1509.5549998804927}]",[],12,,,,,,,,,,,,,
harvest,360,871557,0.0-112.0-1.0,,null,run_exp/static/images/task_images/gems/80.jpg,null,,,,,,66,,,12,,,,,80,0.827557227,0.825,,,,,,
decision,361,871986,0.0-112.0-2.0,,427.47,run_exp/static/images/task_images/land.jpg,65,,,,,,66,,,12,,,,,,,,200545,2,1,FALSE,,
dig,362,874565,0.0-113.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":861.2750000320375},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1720.6149999983609}]",[],12,,,,,,,,,,,,,
harvest,363,875569,0.0-113.0-1.0,,null,run_exp/static/images/task_images/gems/66.jpg,null,,,,,,60,,,12,,,,,66,0.906405386,0.909090909,,,,,,
decision,364,875865,0.0-113.0-2.0,,294.4450001,run_exp/static/images/task_images/land.jpg,65,,,,,,60,,,12,,,,,,,,204424,2,2,FALSE,,
dig,365,878578,0.0-114.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":907.9149998724461},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1809.505000244826}]",[],12,,,,,,,,,,,,,
harvest,366,879581,0.0-114.0-1.0,,null,run_exp/static/images/task_images/gems/60.jpg,null,,,,,,49,,,12,,,,,60,0.821791768,0.816666667,,,,,,
decision,367,880874,0.0-114.0-2.0,,1291.095,run_exp/static/images/task_images/land.jpg,65,,,,,,49,,,12,,,,,,,,209433,2,3,FALSE,,
dig,368,882595,0.0-115.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":571.7349997721612},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1145.6549996510148}]",[],12,,,,,,,,,,,,,
harvest,369,883598,0.0-115.0-1.0,,null,run_exp/static/images/task_images/gems/49.jpg,null,,,,,,41,,,12,,,,,49,0.844905679,0.836734694,,,,,,
decision,370,883873,0.0-115.0-2.0,,272.7400004,run_exp/static/images/task_images/land.jpg,65,,,,,,41,,,12,,,,,,,,212432,2,4,FALSE,,
dig,371,886612,0.0-116.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6549996323883533},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":915.8499999903142},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1825.5149996839464}]",[],12,,,,,,,,,,,,,
harvest,372,887614,0.0-116.0-1.0,,null,run_exp/static/images/task_images/gems/41.jpg,null,,,,,,32,,,12,,,,,41,0.789109293,0.780487805,,,,,,
decision,373,888154,0.0-116.0-2.0,,538.0949997,run_exp/static/images/task_images/land.jpg,65,,,,,,32,,,12,,,,,,,,216713,2,5,FALSE,,
dig,374,890627,0.0-117.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6400002166628838},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":826.9150000996888},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1644.43500014022}]",[],12,,,,,,,,,,,,,
harvest,375,891631,0.0-117.0-1.0,,null,run_exp/static/images/task_images/gems/32.jpg,null,,,,,,25,,,12,,,,,32,0.77687359,0.78125,,,,,,
decision,376,894637,0.0-117.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,25,,,12,,,,,,,,223196,2,6,FALSE,,
time_out,377,896644,0.0-118.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,25,,,,,,,,,,,,,,,,
decision,378,897148,0.0-118.0-1.0,,502.1549999,run_exp/static/images/task_images/land.jpg,65,,,,,,25,,,12,,,,,,,,225707,2,6,FALSE,,
dig,379,899654,0.0-119.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8600000292062759},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":834.2749997973442},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1668.5449997894466}]",[],12,,,,,,,,,,,,,
harvest,380,900659,0.0-119.0-1.0,,null,run_exp/static/images/task_images/gems/25.jpg,null,,,,,,20,,,12,,,,,25,0.781769287,0.8,,,,,,
decision,381,901543,0.0-119.0-2.0,,882.6549998,run_exp/static/images/task_images/land.jpg,65,,,,,,20,,,12,,,,,,,,230102,2,7,FALSE,,
dig,382,903667,0.0-120.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":710.0749998353422},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1414.71999976784}]",[],12,,,,,,,,,,,,,
harvest,383,904672,0.0-120.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,15,,,12,,,,,20,0.750088926,0.75,,,,,,
decision,384,907675,0.0-120.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,15,,,12,,,,,,,,236234,2,8,FALSE,,
time_out,385,909688,0.0-121.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,15,,,,,,,,,,,,,,,,
decision,386,910273,0.0-121.0-1.0,,583.2000002,run_exp/static/images/task_images/land.jpg,65,,,,,,15,,,12,,,,,,,,238832,2,8,FALSE,,
dig,387,912698,0.0-122.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.645000021904707},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":809.0599998831749},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1615.6049999408424}]",[],12,,,,,,,,,,,,,
harvest,388,913700,0.0-122.0-1.0,,null,run_exp/static/images/task_images/gems/15.jpg,null,,,,,,11,,,12,,,,,15,0.744368514,0.733333333,,,,,,
decision,389,914099,0.0-122.0-2.0,,397.4349997,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,12,,,,,,,,242659,2,9,FALSE,,
dig,390,916712,0.0-123.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":869.9099998921156},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1739.2700002528727}]",[],12,,,,,,,,,,,,,
harvest,391,917715,0.0-123.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,9,,,12,,,,,11,0.811701737,0.818181818,,,,,,
decision,392,918100,0.0-123.0-2.0,,382.8250002,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,12,,,,,,,,246659,2,10,FALSE,,
dig,393,920727,0.0-124.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6399997510015965},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":875.6749997846782},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1750.5799997597933}]",[],12,,,,,,,,,,,,,
harvest,394,921729,0.0-124.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,7,,,12,,,,,9,0.821304406,0.777777778,,,,,,
decision,395,922142,0.0-124.0-2.0,,411.1299999,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,12,,,,,,,,250701,2,11,FALSE,,
dig,396,924737,0.0-125.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":865.2299996465445},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1726.674999576062}]",[],12,,,,,,,,,,,,,
harvest,397,925739,0.0-125.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,5,,,12,,,,,7,0.779209092,0.714285714,,,,,,
decision,398,926134,0.0-125.0-2.0,,391.6949998,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,12,,,,,,,,254693,2,12,FALSE,,
dig,399,928751,0.0-126.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.800000037997961},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":873.9750003442168},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1741.7350001633167}]",[],12,,,,,,,,,,,,,
harvest,400,929754,0.0-126.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,12,,,,,5,0.826694446,0.8,,,,,,
decision,401,930123,0.0-126.0-2.0,,367.755,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,12,,,,,,,,258682,2,13,FALSE,,
dig,402,932765,0.0-127.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":878.8399999029934},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1759.9650002084672}]",[],12,,,,,,,,,,,,,
harvest,403,933767,0.0-127.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,4,,,12,,,,,4,0.894135179,1,,,,,,
decision,404,935378,0.0-127.0-2.0,,1608.115,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,12,,,,,,,,263937,2,14,FALSE,,
dig,405,936775,0.0-128.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6599999032914639},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":469.93999974802136},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":933.6000001057982}]",[],12,,,,,,,,,,,,,
harvest,406,937779,0.0-128.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,12,,,,,4,0.749285576,0.75,,,,,,
decision,407,937876,0.0-128.0-2.0,,95.02000036,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,12,,,,,,,,266435,2,15,FALSE,,
dig,408,940788,0.0-129.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":970.7499998621643},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1943.9750001765788}]",[],12,,,,,,,,,,,,,
harvest,409,941792,0.0-129.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,2,,,12,,,,,3,0.794247808,0.666666667,,,,,,
decision,410,941958,0.0-129.0-2.0,,163.6649999,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,12,,,,,,,,270517,2,16,FALSE,,
dig,411,944803,0.0-130.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":947.0899999141693},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1896.259999834001}]",[],12,,,,,,,,,,,,,
harvest,412,945805,0.0-130.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,2,,,12,,,,,2,0.812471366,1,,,,,,
decision,413,948507,0.0-130.0-2.0,,2700.465,run_exp/static/images/task_images/land.jpg,76,,,,,,2,,,12,,,,,,,,277066,2,17,TRUE,,
travel,414,955818,0.0-131.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.1449999399483204},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":813.6100000701845},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1627.889999654144},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2438.9450000599027},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3247.105000074953},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4060.9399997629225},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":4871.864999644458},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":5680.61999976635},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":6493.929999880493}]",[],12,,,,,,,,,,,,,
alien_welcome,415,960825,0.0-131.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-18.jpg,null,,,,,,,,,,,,18,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,416,961327,0.0-131.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,104,,,13,,,,,,,,,,,,,
dig,417,963333,0.0-131.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8299998007714748},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":674.254999961704},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1338.8249999843538}]",[],13,,,,,,,,,,,,,
harvest,418,964339,0.0-131.0-4.0,,null,run_exp/static/images/task_images/gems/104.jpg,null,,,,,,90,,,13,,,,,104,0.862722427,0.865384615,,,,,,
decision,419,965501,0.0-131.0-5.0,,1160.275,run_exp/static/images/task_images/land.jpg,65,,,,,,90,,,13,,,,,,,,294060,2,0,FALSE,,
dig,420,967350,0.0-132.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":619.8999998159707},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1233.114999718964}]",[],13,,,,,,,,,,,,,
harvest,421,968357,0.0-132.0-1.0,,null,run_exp/static/images/task_images/gems/90.jpg,null,,,,,,66,,,13,,,,,90,0.729978757,0.733333333,,,,,,
decision,422,968896,0.0-132.0-2.0,,536.7050003,run_exp/static/images/task_images/land.jpg,65,,,,,,66,,,13,,,,,,,,297455,2,1,FALSE,,
dig,423,971367,0.0-133.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6250003352761269},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":826.185000129044},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1644.6150001138449}]",[],13,,,,,,,,,,,,,
harvest,424,972373,0.0-133.0-1.0,,null,run_exp/static/images/task_images/gems/66.jpg,null,,,,,,47,,,13,,,,,66,0.719687865,0.712121212,,,,,,
decision,425,972921,0.0-133.0-2.0,,545.81,run_exp/static/images/task_images/land.jpg,65,,,,,,47,,,13,,,,,,,,301480,2,2,TRUE,,
end_of_block_continue,426,981771,0.0-134.0-0.0,,null,run_exp/static/audio/clip_32_block_end.m4a,,,,,,null,,,,,,,,,,,,,,,,,
alien_welcome,427,986796,0.0-135.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-74.jpg,null,,,,,,,,,,,,74,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,428,987303,0.0-135.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,14,,,,,,,,,,,,,
dig,429,989313,0.0-135.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.2199999764561653},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":674.9800001271069},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.3500001877546}]",[],14,,,,,,,,,,,,,
