trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
travel,298,855869,0.0-92.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.15999999595806003},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1075.299999996787},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2139.2350000023143},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3213.230000001262},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4280.155000000377},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5349.045000002603},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6419.21999999613},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7487.374999996973},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8556.984999995562}]",[],17,,,,,,,,,,,,,
alien_welcome,299,860873,0.0-92.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-63.jpg,null,,,,,,,,,,,,63,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,300,861380,0.0-92.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,18,,,,,,,,,,,,,
dig,301,863386,0.0-92.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22999999776948243},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.5150000022259},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.7849999960745}]",[],18,,,,,,,,,,,,,
harvest,302,864391,0.0-92.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,72,,,18,,,,,97,0.738600869,0.742268041,,,,,,
decision,303,864768,0.0-92.0-5.0,,375.825,run_exp/static/images/task_images/land.jpg,65,,,,,,72,,,18,,,,,,,,232857,2,0,FALSE,,
dig,304,867398,0.0-93.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.13499999465420842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":877.8600000004517},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1754.2350000003353}]",[],18,,,,,,,,,,,,,
harvest,305,868405,0.0-93.0-1.0,,null,run_exp/static/images/task_images/gems/72.jpg,null,,,,,,59,,,18,,,,,72,0.813001888,0.819444444,,,,,,
decision,306,868690,0.0-93.0-2.0,,283.715,run_exp/static/images/task_images/land.jpg,76,,,,,,59,,,18,,,,,,,,236779,2,1,TRUE,,
travel,307,878405,0.0-94.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1083.1400000024587},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2162.01500000176},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3239.8699999975506},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4322.265000002459},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5396.419999997364},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6475.16500000353},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7558.010000000708},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8635.360000000219}]",[],18,,,,,,,,,,,,,
alien_welcome,308,883408,0.0-94.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-72.jpg,null,,,,,,,,,,,,72,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,309,883910,0.0-94.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,104,,,19,,,,,,,,,,,,,
dig,310,885915,0.0-94.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.24500000290572643},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.0850000013597},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.3099999995902}]",[],19,,,,,,,,,,,,,
harvest,311,886919,0.0-94.0-4.0,,null,run_exp/static/images/task_images/gems/104.jpg,null,,,,,,50,,,19,,,,,104,0.483319789,0.480769231,,,,,,
decision,312,887075,0.0-94.0-5.0,,154.32,run_exp/static/images/task_images/land.jpg,65,,,,,,50,,,19,,,,,,,,255164,2,0,FALSE,,
dig,313,889926,0.0-95.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":950.2750000029337},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1898.5400000020163}]",[],19,,,,,,,,,,,,,
harvest,314,890930,0.0-95.0-1.0,,null,run_exp/static/images/task_images/gems/50.jpg,null,,,,,,24,,,19,,,,,50,0.489425473,0.48,,,,,,
decision,315,891406,0.0-95.0-2.0,,474.595,run_exp/static/images/task_images/land.jpg,76,,,,,,24,,,19,,,,,,,,259495,2,1,TRUE,,
travel,316,900936,0.0-96.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13999999640509486},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1064.1899999972666},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2121.1499999989755},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3180.174999993993},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4234.114999999292},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5291.784999993863},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6354.169999998645},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7412.109999997425},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8470.114999996382}]",[],19,,,,,,,,,,,,,
alien_welcome,317,905940,0.0-96.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-65.jpg,null,,,,,,,,,,,,65,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,318,906443,0.0-96.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,104,,,20,,,,,,,,,,,,,
dig,319,908453,0.0-96.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22500000335276127},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.9200000036508},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1339.3800000047777}]",[],20,,,,,,,,,,,,,
harvest,320,909458,0.0-96.0-4.0,,null,run_exp/static/images/task_images/gems/104.jpg,null,,,,,,87,,,20,,,,,104,0.837238308,0.836538462,,,,,,
decision,321,909638,0.0-96.0-5.0,,178.055,run_exp/static/images/task_images/land.jpg,65,,,,,,87,,,20,,,,,,,,277727,2,0,FALSE,,
dig,322,912465,0.0-97.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.13999999652151018},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":943.8299999964656},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1884.5099999961676}]",[],20,,,,,,,,,,,,,
harvest,323,913468,0.0-97.0-1.0,,null,run_exp/static/images/task_images/gems/87.jpg,null,,,,,,65,,,20,,,,,87,0.750913723,0.747126437,,,,,,
decision,324,914059,0.0-97.0-2.0,,589.19,run_exp/static/images/task_images/land.jpg,65,,,,,,65,,,20,,,,,,,,282148,2,1,FALSE,,
dig,325,916472,0.0-98.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.17499999376013875},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":805.7699999989709},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1612.2599999944214}]",[],20,,,,,,,,,,,,,
harvest,326,917474,0.0-98.0-1.0,,null,run_exp/static/images/task_images/gems/65.jpg,null,,,,,,51,,,20,,,,,65,0.778572298,0.784615385,,,,,,
decision,327,918165,0.0-98.0-2.0,,689.695,run_exp/static/images/task_images/land.jpg,76,,,,,,51,,,20,,,,,,,,286254,2,2,TRUE,,
travel,328,927478,0.0-99.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13999999640509486},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1040.2949999987613},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2072.099999997532},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3108.16999999946},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4142.199999994715},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5174.520000000484},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6210.289999995381},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7239.434999995865},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8275.555000000168}]",[],20,,,,,,,,,,,,,
alien_welcome,329,932484,0.0-99.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-80.jpg,null,,,,,,,,,,,,80,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,330,932990,0.0-99.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,100,,,21,,,,,,,,,,,,,
dig,331,934996,0.0-99.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.30999999574851245},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.5649999964517},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.550000000745}]",[],21,,,,,,,,,,,,,
harvest,332,935999,0.0-99.0-4.0,,null,run_exp/static/images/task_images/gems/100.jpg,null,,,,,,81,,,21,,,,,100,0.813795939,0.81,,,,,,
decision,333,937387,0.0-99.0-5.0,,1385.755,run_exp/static/images/task_images/land.jpg,76,,,,,,81,,,21,,,,,,,,305476,2,0,TRUE,,
end_of_block_continue,334,940425,0.0-100.0-0.0,,3034.345,run_exp/static/audio/clip_32_block_end.m4a,,,,,,0,,,,,,,,,,,,,,,,,
alien_welcome,335,945430,0.0-101.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-33.jpg,null,,,,,,,,,,,,33,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,336,945937,0.0-101.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,104,,,22,,,,,,,,,,,,,
dig,337,947946,0.0-101.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22499999613501132},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.9049999952549},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.4449999944773}]",[],22,,,,,,,,,,,,,
harvest,338,948952,0.0-101.0-3.0,,null,run_exp/static/images/task_images/gems/104.jpg,null,,,,,,57,,,22,,,,,104,0.546656959,0.548076923,,,,,,
decision,339,951244,0.0-101.0-4.0,,2291.015,run_exp/static/images/task_images/land.jpg,65,,,,,,57,,,22,,,,,,,,10816,3,0,FALSE,,
dig,340,951958,0.0-102.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.13999999640509486},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":238.4600000004284},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":476.2550000012852}]",[],22,,,,,,,,,,,,,
harvest,341,952964,0.0-102.0-1.0,,null,run_exp/static/images/task_images/gems/57.jpg,null,,,,,,29,,,22,,,,,57,0.504167814,0.50877193,,,,,,
decision,342,953373,0.0-102.0-2.0,,407.61,run_exp/static/images/task_images/land.jpg,76,,,,,,29,,,22,,,,,,,,12945,3,1,TRUE,,
travel,343,962965,0.0-103.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.12499999860301614},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1071.105000002659},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2131.200000003446},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3200.904999997816},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4262.045000003069},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5328.175000002375},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6396.1899999994785},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7459.045000003185},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8522.77999999933}]",[],22,,,,,,,,,,,,,
alien_welcome,344,967972,0.0-103.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-3.jpg,null,,,,,,,,,,,,3,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,345,968479,0.0-103.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,103,,,23,,,,,,,,,,,,,
dig,346,970488,0.0-103.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.24000000115484},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.8200000027427},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1339.1199999968521}]",[],23,,,,,,,,,,,,,
harvest,347,971494,0.0-103.0-4.0,,null,run_exp/static/images/task_images/gems/103.jpg,null,,,,,,86,,,23,,,,,103,0.830428516,0.834951456,,,,,,
decision,348,972911,0.0-103.0-5.0,,1415.27,run_exp/static/images/task_images/land.jpg,65,,,,,,86,,,23,,,,,,,,32483,3,0,FALSE,,
dig,349,974500,0.0-104.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.1449999981559813},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":533.2500000004657},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1062.1099999989383}]",[],23,,,,,,,,,,,,,
harvest,350,975507,0.0-104.0-1.0,,null,run_exp/static/images/task_images/gems/86.jpg,null,,,,,,71,,,23,,,,,86,0.826489627,0.825581395,,,,,,
decision,351,976552,0.0-104.0-2.0,,1043.32,run_exp/static/images/task_images/land.jpg,76,,,,,,71,,,23,,,,,,,,36124,3,1,TRUE,,
travel,352,985516,0.0-105.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1001.1650000014342},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1991.114999996964},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2991.2800000018906},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3986.1299999974435},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4980.739999999059},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5973.434999999823},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6971.095000000671},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7966.130000000587}]",[],23,,,,,,,,,,,,,
alien_welcome,353,990523,0.0-105.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-25.jpg,null,,,,,,,,,,,,25,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,354,991026,0.0-105.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,101,,,24,,,,,,,,,,,,,
dig,355,993031,0.0-105.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.24000000115484},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.9999999948777},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1338.0099999995437}]",[],24,,,,,,,,,,,,,
harvest,356,994037,0.0-105.0-4.0,,null,run_exp/static/images/task_images/gems/101.jpg,null,,,,,,51,,,24,,,,,101,0.502679226,0.504950495,,,,,,
decision,357,994690,0.0-105.0-5.0,,651.38,run_exp/static/images/task_images/land.jpg,76,,,,,,51,,,24,,,,,,,,54262,3,0,TRUE,,
travel,358,1004041,0.0-106.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1044.1050000007963},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2082.15999999817},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3117.224999994505},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4158.230000000913},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5193.419999995967},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6230.899999995017},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7267.849999996484},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8307.749999999884}]",[],24,,,,,,,,,,,,,
alien_welcome,359,1009047,0.0-106.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-38.jpg,null,,,,,,,,,,,,38,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,360,1009554,0.0-106.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,25,,,,,,,,,,,,,
dig,361,1011562,0.0-106.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2300000051036477},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3450000029989},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.300000003539}]",[],25,,,,,,,,,,,,,
harvest,362,1012564,0.0-106.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,47,,,25,,,,,97,0.483019929,0.484536082,,,,,,
decision,363,1015354,0.0-106.0-5.0,,2788.42,run_exp/static/images/task_images/land.jpg,65,,,,,,47,,,25,,,,,,,,74926,3,0,FALSE,,
dig,364,1015570,0.0-107.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.14999999990686774},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":73.04999999911524},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":144.42499999864958}]",[],25,,,,,,,,,,,,,
harvest,365,1016573,0.0-107.0-1.0,,null,run_exp/static/images/task_images/gems/47.jpg,null,,,,,,24,,,25,,,,,47,0.500053182,0.510638298,,,,,,
decision,366,1017410,0.0-107.0-2.0,,835.61,run_exp/static/images/task_images/land.jpg,76,,,,,,24,,,25,,,,,,,,76982,3,1,TRUE,,
travel,367,1026577,0.0-108.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.12499999871943146},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1021.3799999983748},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2039.9749999997439},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3057.319999999949},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4073.854999995092},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5094.054999994114},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6111.534999996307},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7129.634999997565},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8147.694999999716}]",[],25,,,,,,,,,,,,,
alien_welcome,368,1031582,0.0-108.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-70.jpg,null,,,,,,,,,,,,70,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,369,1032085,0.0-108.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,26,,,,,,,,,,,,,
dig,370,1034089,0.0-108.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2300000051036477},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":672.1450000042096},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.360000001965}]",[],26,,,,,,,,,,,,,
harvest,371,1035094,0.0-108.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,49,,,26,,,,,97,0.509493442,0.505154639,,,,,,
decision,372,1035240,0.0-108.0-5.0,,144.245,run_exp/static/images/task_images/land.jpg,76,,,,,,49,,,26,,,,,,,,94812,3,0,TRUE,,
travel,373,1045104,0.0-109.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.14999999979045242},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1101.2649999974528},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2196.2449999991804},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3291.545000000042},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4382.7999999994645},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5480.705000001821},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6570.914999996661},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7671.2249999982305},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8764.26999999967}]",[],26,,,,,,,,,,,,,
alien_welcome,374,1050111,0.0-109.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-73.jpg,null,,,,,,,,,,,,73,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,375,1050618,0.0-109.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,27,,,,,,,,,,,,,
dig,376,1052621,0.0-109.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22500000335276127},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3800000001211},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.7450000005774}]",[],27,,,,,,,,,,,,,
harvest,377,1053626,0.0-109.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,52,,,27,,,,,97,0.538390808,0.536082474,,,,,,
decision,378,1056383,0.0-109.0-5.0,,2755.665,run_exp/static/images/task_images/land.jpg,65,,,,,,52,,,27,,,,,,,,115956,3,0,FALSE,,
dig,379,1056633,0.0-110.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.14000000362284482},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":87.19500000006519},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":164.17999999970198}]",[],27,,,,,,,,,,,,,
harvest,380,1057635,0.0-110.0-1.0,,null,run_exp/static/images/task_images/gems/52.jpg,null,,,,,,30,,,27,,,,,52,0.568068298,0.576923077,,,,,,
decision,381,1058616,0.0-110.0-2.0,,979.345,run_exp/static/images/task_images/land.jpg,76,,,,,,30,,,27,,,,,,,,118188,3,1,TRUE,,
travel,382,1067643,0.0-111.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.14999999990686774},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1003.1299999973271},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2005.0249999985099},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3011.6149999957997},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4009.0199999976903},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5012.875000000233},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6014.52499999851},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7015.484999996144},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8017.439999995986}]",[],27,,,,,,,,,,,,,
alien_welcome,383,1072649,0.0-111.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-21.jpg,null,,,,,,,,,,,,21,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,384,1073154,0.0-111.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,105,,,28,,,,,,,,,,,,,
dig,385,1075162,0.0-111.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2000000022817403},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.9499999997206},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.8149999990128}]",[],28,,,,,,,,,,,,,
