trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
harvest,312,820823,0.0-97.0-1.0,,null,run_exp/static/images/task_images/gems/14.jpg,null,,,,,,11,,,12,,,,,14,0.817496349,0.785714286,,,,,,
decision,313,821543,0.0-97.0-2.0,,716.7250001,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,12,,,,,,,,141050,2,9,FALSE,,
dig,314,823834,0.0-98.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":763.8349999906495},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1524.0699999267235}]",[],12,,,,,,,,,,,,,
harvest,315,824839,0.0-98.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,9,,,12,,,,,11,0.841976231,0.818181818,,,,,,
decision,316,825302,0.0-98.0-2.0,,460.1,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,12,,,,,,,,144810,2,10,FALSE,,
dig,317,827849,0.0-99.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":847.7799999527633},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1694.069999968633}]",[],12,,,,,,,,,,,,,
harvest,318,828851,0.0-99.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,7,,,12,,,,,9,0.743925418,0.777777778,,,,,,
decision,319,828936,0.0-99.0-2.0,,81.64500003,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,12,,,,,,,,148443,2,11,FALSE,,
dig,320,831860,0.0-100.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":974.8649999964982},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1946.0149999940768}]",[],12,,,,,,,,,,,,,
harvest,321,832863,0.0-100.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,6,,,12,,,,,7,0.829203516,0.857142857,,,,,,
decision,322,833223,0.0-100.0-2.0,,355.52,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,12,,,,,,,,152730,2,12,FALSE,,
dig,323,835875,0.0-101.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2500000409781933},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":882.6300000073388},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1763.840000028722}]",[],12,,,,,,,,,,,,,
harvest,324,836877,0.0-101.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,12,,,,,6,0.831067436,0.833333333,,,,,,
decision,325,837422,0.0-101.0-2.0,,543.1250001,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,12,,,,,,,,156929,2,13,FALSE,,
dig,326,839885,0.0-102.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":821.0199999157339},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1638.3599999826401}]",[],12,,,,,,,,,,,,,
harvest,327,840889,0.0-102.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,12,,,,,5,0.751546539,0.8,,,,,,
decision,328,841559,0.0-102.0-2.0,,666.635,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,12,,,,,,,,161066,2,14,FALSE,,
dig,329,843900,0.0-103.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":778.9649999467656},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1556.2549999449402}]",[],12,,,,,,,,,,,,,
harvest,330,844903,0.0-103.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,12,,,,,4,0.663711938,0.75,,,,,,
decision,331,846158,0.0-103.0-2.0,,1252.675,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,12,,,,,,,,165665,2,15,FALSE,,
dig,332,847914,0.0-104.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.30499999411404133},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":584.3500000191852},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1166.4200000232086}]",[],12,,,,,,,,,,,,,
harvest,333,848917,0.0-104.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,3,,,12,,,,,3,0.874908968,1,,,,,,
decision,334,849975,0.0-104.0-2.0,,1055.25,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,12,,,,,,,,169482,2,16,FALSE,,
dig,335,851928,0.0-105.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":649.9750000657514},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1298.1500000460073}]",[],12,,,,,,,,,,,,,
harvest,336,852931,0.0-105.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,3,,,12,,,,,3,0.84156103,1,,,,,,
decision,337,853372,0.0-105.0-2.0,,437.49,run_exp/static/images/task_images/land.jpg,65,,,,,,0,,,12,,,,,,,,172879,2,17,FALSE,,
dig,338,855945,0.0-106.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249999860301614},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":855.9649999951944},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1710.5899999151006}]",[],12,,,,,,,,,,,,,
harvest,339,856948,0.0-106.0-1.0,,null,run_exp/static/images/task_images/gems/0.jpg,null,,,,,,0,,,12,,,,,0,0.805585699,NaN,,,,,,
decision,340,858494,0.0-106.0-2.0,,1543.34,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,12,,,,,,,,178001,2,18,TRUE,,
travel,341,866954,0.0-107.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":941.9149999739602},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1879.5549999922514},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2819.355000043288},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3758.3449999801815},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4696.639999980107},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5635.774999973364},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6575.494999997318},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7513.440000009723}]",[],12,,,,,,,,,,,,,
alien_welcome,342,871957,0.0-107.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-53.jpg,null,,,,,,,,,,,,53,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,343,872459,0.0-107.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,93,,,13,,,,,,,,,,,,,
dig,344,874464,0.0-107.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3299999516457319},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.5899999467656},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.1100000329316}]",[],13,,,,,,,,,,,,,
harvest,345,875468,0.0-107.0-4.0,,null,run_exp/static/images/task_images/gems/93.jpg,null,,,,,,74,,,13,,,,,93,0.793996777,0.795698925,,,,,,
decision,346,875685,0.0-107.0-5.0,,215.1349999,run_exp/static/images/task_images/land.jpg,65,,,,,,74,,,13,,,,,,,,195192,2,0,FALSE,,
dig,347,878478,0.0-108.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26000000070780516},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":931.0700000496581},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1858.100000070408}]",[],13,,,,,,,,,,,,,
harvest,348,879482,0.0-108.0-1.0,,null,run_exp/static/images/task_images/gems/74.jpg,null,,,,,,59,,,13,,,,,74,0.791349112,0.797297297,,,,,,
decision,349,879678,0.0-108.0-2.0,,193.395,run_exp/static/images/task_images/land.jpg,65,,,,,,59,,,13,,,,,,,,199185,2,1,FALSE,,
dig,350,882492,0.0-109.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":936.4949999144301},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1872.2849999321625}]",[],13,,,,,,,,,,,,,
harvest,351,883495,0.0-109.0-1.0,,null,run_exp/static/images/task_images/gems/59.jpg,null,,,,,,54,,,13,,,,,59,0.922852039,0.915254237,,,,,,
decision,352,883528,0.0-109.0-2.0,,30.33500002,run_exp/static/images/task_images/land.jpg,65,,,,,,54,,,13,,,,,,,,203035,2,2,FALSE,,
dig,353,886505,0.0-110.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2850000746548176},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":990.8200000645593},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1980.0250000553206}]",[],13,,,,,,,,,,,,,
harvest,354,887508,0.0-110.0-1.0,,null,run_exp/static/images/task_images/gems/54.jpg,null,,,,,,45,,,13,,,,,54,0.82736211,0.833333333,,,,,,
decision,355,887614,0.0-110.0-2.0,,103.4049999,run_exp/static/images/task_images/land.jpg,65,,,,,,45,,,13,,,,,,,,207121,2,3,FALSE,,
dig,356,890518,0.0-111.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26000000070780516},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":966.4399999892339},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1932.2099999990314}]",[],13,,,,,,,,,,,,,
harvest,357,891523,0.0-111.0-1.0,,null,run_exp/static/images/task_images/gems/45.jpg,null,,,,,,38,,,13,,,,,45,0.852245444,0.844444444,,,,,,
decision,358,891765,0.0-111.0-2.0,,239.6950001,run_exp/static/images/task_images/land.jpg,65,,,,,,38,,,13,,,,,,,,211273,2,4,FALSE,,
dig,359,894536,0.0-112.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.30499999411404133},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":922.1750000724569},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1842.475000070408}]",[],13,,,,,,,,,,,,,
harvest,360,895539,0.0-112.0-1.0,,null,run_exp/static/images/task_images/gems/38.jpg,null,,,,,,32,,,13,,,,,38,0.832944559,0.842105263,,,,,,
decision,361,898030,0.0-112.0-2.0,,2488.045,run_exp/static/images/task_images/land.jpg,65,,,,,,32,,,13,,,,,,,,217537,2,5,FALSE,,
dig,362,898549,0.0-113.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3100000321865082},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":172.10500000510365},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":342.44000003673136}]",[],13,,,,,,,,,,,,,
harvest,363,899553,0.0-113.0-1.0,,null,run_exp/static/images/task_images/gems/32.jpg,null,,,,,,27,,,13,,,,,32,0.830327937,0.84375,,,,,,
decision,364,900326,0.0-113.0-2.0,,770.735,run_exp/static/images/task_images/land.jpg,65,,,,,,27,,,13,,,,,,,,219833,2,6,FALSE,,
dig,365,902565,0.0-114.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3549999091774225},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":744.9849999975413},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1488.4899999015033}]",[],13,,,,,,,,,,,,,
harvest,366,903570,0.0-114.0-1.0,,null,run_exp/static/images/task_images/gems/27.jpg,null,,,,,,19,,,13,,,,,27,0.694914667,0.703703704,,,,,,
decision,367,903614,0.0-114.0-2.0,,41.42500006,run_exp/static/images/task_images/land.jpg,65,,,,,,19,,,13,,,,,,,,223122,2,7,FALSE,,
dig,368,906580,0.0-115.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.17499993555247784},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":988.0300000077114},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1974.419999984093}]",[],13,,,,,,,,,,,,,
harvest,369,907583,0.0-115.0-1.0,,null,run_exp/static/images/task_images/gems/19.jpg,null,,,,,,15,,,13,,,,,19,0.814008099,0.789473684,,,,,,
decision,370,907687,0.0-115.0-2.0,,101.3099999,run_exp/static/images/task_images/land.jpg,65,,,,,,15,,,13,,,,,,,,227194,2,8,FALSE,,
dig,371,910595,0.0-116.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3000000724568963},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":968.2850000681356},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1934.1900000581518}]",[],13,,,,,,,,,,,,,
harvest,372,911598,0.0-116.0-1.0,,null,run_exp/static/images/task_images/gems/15.jpg,null,,,,,,13,,,13,,,,,15,0.859801817,0.866666667,,,,,,
decision,373,911718,0.0-116.0-2.0,,116.9949999,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,13,,,,,,,,231225,2,9,FALSE,,
dig,374,914611,0.0-117.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2899999963119626},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":963.3199999807402},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1923.8950000144541}]",[],13,,,,,,,,,,,,,
harvest,375,915614,0.0-117.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,11,,,13,,,,,13,0.814741766,0.846153846,,,,,,
decision,376,915702,0.0-117.0-2.0,,85.91999998,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,13,,,,,,,,235209,2,10,FALSE,,
dig,377,918625,0.0-118.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.27000007685273886},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":973.3150000683963},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1943.485000054352}]",[],13,,,,,,,,,,,,,
harvest,378,919628,0.0-118.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,9,,,13,,,,,11,0.792495738,0.818181818,,,,,,
decision,379,919782,0.0-118.0-2.0,,151.48,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,13,,,,,,,,239289,2,11,FALSE,,
dig,380,922639,0.0-119.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":950.7100000046194},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1899.9399999156594}]",[],13,,,,,,,,,,,,,
harvest,381,923642,0.0-119.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,7,,,13,,,,,9,0.784000137,0.777777778,,,,,,
decision,382,923902,0.0-119.0-2.0,,257.855,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,13,,,,,,,,243409,2,12,FALSE,,
dig,383,926653,0.0-120.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":916.2900000810623},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1830.1050000591204}]",[],13,,,,,,,,,,,,,
harvest,384,927657,0.0-120.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,6,,,13,,,,,7,0.858927638,0.857142857,,,,,,
decision,385,927694,0.0-120.0-2.0,,34.46,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,13,,,,,,,,247201,2,13,FALSE,,
dig,386,930668,0.0-121.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.21500000730156898},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":989.655000041239},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1978.8799999514595}]",[],13,,,,,,,,,,,,,
harvest,387,931671,0.0-121.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,13,,,,,6,0.824997805,0.833333333,,,,,,
decision,388,934674,0.0-121.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,5,,,13,,,,,,,,254181,2,14,FALSE,,
time_out,389,936684,0.0-122.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,5,,,,,,,,,,,,,,,,
decision,390,936702,0.0-122.0-1.0,,16.405,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,13,,,,,,,,256210,2,14,FALSE,,
dig,391,939695,0.0-123.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.434999936260283},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":996.3049999205396},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1990.5499999877065}]",[],13,,,,,,,,,,,,,
harvest,392,940698,0.0-123.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,13,,,,,5,0.797170581,0.8,,,,,,
decision,393,940814,0.0-123.0-2.0,,113.1900001,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,13,,,,,,,,260321,2,15,FALSE,,
dig,394,943709,0.0-124.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26000000070780516},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":964.0600000275299},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1925.8250000420958}]",[],13,,,,,,,,,,,,,
harvest,395,944714,0.0-124.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,13,,,,,4,0.78283203,0.75,,,,,,
decision,396,945006,0.0-124.0-2.0,,287.715,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,13,,,,,,,,264513,2,16,FALSE,,
dig,397,947729,0.0-125.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.29500003438442945},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":905.960000003688},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1810.9000000404194}]",[],13,,,,,,,,,,,,,
harvest,398,948732,0.0-125.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,2,,,13,,,,,3,0.814936477,0.666666667,,,,,,
decision,399,949926,0.0-125.0-2.0,,1191.01,run_exp/static/images/task_images/land.jpg,76,,,,,,2,,,13,,,,,,,,269433,2,17,TRUE,,
travel,400,958737,0.0-126.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.31999999191612005},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":979.8550000414252},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1958.4950000280514},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2935.9849999891594},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3914.4599999999627},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4891.99000003282},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5870.480000041425},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6848.700000089593},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7826.160000055097}]",[],13,,,,,,,,,,,,,
alien_welcome,401,963740,0.0-126.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-64.jpg,null,,,,,,,,,,,,64,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,402,964243,0.0-126.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,89,,,14,,,,,,,,,,,,,
dig,403,966248,0.0-126.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.35500002559274435},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.9150000456721},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.1800001002848}]",[],14,,,,,,,,,,,,,
harvest,404,967251,0.0-126.0-4.0,,null,run_exp/static/images/task_images/gems/89.jpg,null,,,,,,72,,,14,,,,,89,0.81362283,0.808988764,,,,,,
decision,405,967940,0.0-126.0-5.0,,687.13,run_exp/static/images/task_images/land.jpg,65,,,,,,72,,,14,,,,,,,,287448,2,0,FALSE,,
dig,406,970261,0.0-127.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":772.1550000132993},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1542.4849999835715}]",[],14,,,,,,,,,,,,,
harvest,407,971264,0.0-127.0-1.0,,null,run_exp/static/images/task_images/gems/72.jpg,null,,,,,,59,,,14,,,,,72,0.813835706,0.819444444,,,,,,
decision,408,971317,0.0-127.0-2.0,,50.19999994,run_exp/static/images/task_images/land.jpg,65,,,,,,59,,,14,,,,,,,,290824,2,1,FALSE,,
dig,409,974273,0.0-128.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.1949999714270234},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":984.9849999882281},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1967.7199999568984}]",[],14,,,,,,,,,,,,,
harvest,410,975276,0.0-128.0-1.0,,null,run_exp/static/images/task_images/gems/59.jpg,null,,,,,,47,,,14,,,,,59,0.804912203,0.796610169,,,,,,
decision,411,975317,0.0-128.0-2.0,,38.36000001,run_exp/static/images/task_images/land.jpg,65,,,,,,47,,,14,,,,,,,,294824,2,2,FALSE,,
dig,412,978284,0.0-129.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3000000724568963},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":988.5850000428036},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1976.9250000827014}]",[],14,,,,,,,,,,,,,
harvest,413,979288,0.0-129.0-1.0,,null,run_exp/static/images/task_images/gems/47.jpg,null,,,,,,38,,,14,,,,,47,0.802940544,0.808510638,,,,,,
decision,414,979733,0.0-129.0-2.0,,440.95,run_exp/static/images/task_images/land.jpg,65,,,,,,38,,,14,,,,,,,,299240,2,3,FALSE,,
dig,415,982303,0.0-130.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":855.6150000076741},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1707.8749999636784}]",[],14,,,,,,,,,,,,,
harvest,416,983305,0.0-130.0-1.0,,null,run_exp/static/images/task_images/gems/38.jpg,null,,,,,,30,,,14,,,,,38,0.780758312,0.789473684,,,,,,
decision,417,983477,0.0-130.0-2.0,,169.725,run_exp/static/images/task_images/land.jpg,65,,,,,,30,,,14,,,,,,,,302984,2,4,TRUE,,
end_of_block_continue,418,992353,0.0-131.0-0.0,,null,run_exp/static/audio/clip_32_block_end.m4a,,,,,,null,,,,,,,,,,,,,,,,,
alien_welcome,419,997366,0.0-132.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-76.jpg,null,,,,,,,,,,,,76,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,420,997869,0.0-132.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,95,,,15,,,,,,,,,,,,,
dig,421,999874,0.0-132.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3499999875202775},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.6099999826401},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.7050000233576}]",[],15,,,,,,,,,,,,,
harvest,422,1000877,0.0-132.0-3.0,,null,run_exp/static/images/task_images/gems/95.jpg,null,,,,,,46,,,15,,,,,95,0.484467398,0.484210526,,,,,,
decision,423,1002620,0.0-132.0-4.0,,1740.42,run_exp/static/images/task_images/land.jpg,65,,,,,,46,,,15,,,,,,,,10258,3,0,FALSE,,
dig,424,1003887,0.0-133.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28499995823949575},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":421.3799999561161},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":839.5449999952689}]",[],15,,,,,,,,,,,,,
harvest,425,1004890,0.0-133.0-1.0,,null,run_exp/static/images/task_images/gems/46.jpg,null,,,,,,25,,,15,,,,,46,0.536492703,0.543478261,,,,,,
decision,426,1007420,0.0-133.0-2.0,,2527.185,run_exp/static/images/task_images/land.jpg,65,,,,,,25,,,15,,,,,,,,15058,3,1,FALSE,,
dig,427,1007902,0.0-134.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2899999963119626},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":159.8000000230968},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":315.43499999679625}]",[],15,,,,,,,,,,,,,
harvest,428,1008904,0.0-134.0-1.0,,null,run_exp/static/images/task_images/gems/25.jpg,null,,,,,,12,,,15,,,,,25,0.482109924,0.48,,,,,,
decision,429,1009213,0.0-134.0-2.0,,306.4900001,run_exp/static/images/task_images/land.jpg,65,,,,,,12,,,15,,,,,,,,16851,3,2,FALSE,,
